order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_amount,sale_price,profit
8458,11/25/2022 0:00,Second Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10004364,0,3,0,0,0
8459,10/20/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002133,20,3,1.5,28.5,8.5
8460,9/30/2022 0:00,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,OFF-BI-10002225,10,3,0.5,9.5,-0.5
8461,1/19/2022 0:00,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002432,30,5,0.6,29.4,-0.6
8462,11/27/2023 0:00,Standard Class,Consumer,United States,Bristol,Connecticut,6010,East,Office Supplies,Storage,OFF-ST-10000563,80,3,2,98,18
8463,6/18/2022 0:00,Second Class,Consumer,United States,Holland,Michigan,49423,Central,Office Supplies,Labels,OFF-LA-10001982,10,2,0.4,9.6,-0.4
8464,5/2/2023 0:00,Standard Class,Home Office,United States,Albuquerque,New Mexico,87105,West,Technology,Phones,TEC-PH-10003273,280,3,9,291,11
8465,2/6/2023 0:00,Standard Class,Consumer,United States,Louisville,Colorado,80027,West,Technology,Accessories,TEC-AC-10002718,40,4,2.5,47.5,7.5
8466,6/10/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10001505,20,3,1,19,-1
8467,12/26/2022 0:00,Standard Class,Consumer,United States,Norwich,Connecticut,6360,East,Office Supplies,Appliances,OFF-AP-10000179,330,3,14.8,355.2,25.2
8468,12/9/2023 0:00,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10002309,10,2,0.5,9.5,-0.5
8469,6/23/2022 0:00,Standard Class,Corporate,United States,Noblesville,Indiana,46060,Central,Furniture,Tables,FUR-TA-10001950,2220,6,134,2546,326
8470,6/25/2022 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Bookcases,FUR-BO-10001972,340,4,7.8,382.2,42.2
8471,3/28/2022 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Technology,Accessories,TEC-AC-10002473,40,2,2.5,47.5,7.5
8472,11/6/2023 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Furniture,Furnishings,FUR-FU-10000193,70,3,4,76,6
8473,10/13/2023 0:00,Standard Class,Home Office,United States,Clarksville,Tennessee,37042,South,Office Supplies,Labels,OFF-LA-10000081,0,1,0,0,0
8474,12/24/2022 0:00,Second Class,Consumer,United States,Hollywood,Florida,33021,South,Office Supplies,Storage,OFF-ST-10000876,10,1,0.5,9.5,-0.5
8475,9/1/2022 0:00,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Binders,OFF-BI-10004492,30,4,0.8,39.2,9.2
8476,3/12/2023 0:00,Standard Class,Corporate,United States,York,Pennsylvania,17403,East,Office Supplies,Paper,OFF-PA-10001033,60,2,2.8,67.2,7.2
8477,12/18/2022 0:00,Standard Class,Home Office,United States,Mesa,Arizona,85204,West,Office Supplies,Paper,OFF-PA-10004039,30,1,1.2,38.8,8.8
8478,8/20/2022 0:00,Same Day,Corporate,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10004552,830,4,52,988,158
8479,10/24/2022 0:00,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10002578,10,2,0.3,9.7,-0.3
8480,1/19/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004022,20,2,0.8,19.2,-0.8
8481,9/17/2023 0:00,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004100,40,2,2,38,-2
8482,2/6/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10001860,20,3,0.6,19.4,-0.6
8483,9/10/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10001297,20,2,0.8,19.2,-0.8
8484,9/26/2022 0:00,Standard Class,Consumer,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Binders,OFF-BI-10004828,70,5,4,76,6
8485,12/14/2022 0:00,Same Day,Consumer,United States,Seattle,Washington,98115,West,Furniture,Furnishings,FUR-FU-10002759,160,10,4,196,36
8486,10/25/2023 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000740,40,2,2,48,8
8487,6/29/2022 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001144,90,2,4.4,105.6,15.6
8488,7/31/2023 0:00,Standard Class,Home Office,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10000859,10,3,0.3,9.7,-0.3
8489,2/22/2023 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Machines,TEC-MA-10001127,8050,5,175,8575,525
8490,5/3/2022 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10002557,30,8,2,38,8
8491,9/1/2022 0:00,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10001731,20,7,1,19,-1
8492,7/7/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Fasteners,OFF-FA-10001135,10,3,0.2,9.8,-0.2
8493,12/13/2023 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10000069,50,8,3,57,7
8494,2/19/2022 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Technology,Copiers,TEC-CO-10001943,450,3,24,456,6
8495,5/23/2023 0:00,Standard Class,Consumer,United States,Lubbock,Texas,79424,Central,Office Supplies,Binders,OFF-BI-10000977,10,1,0.2,9.8,-0.2
8496,12/16/2022 0:00,Standard Class,Corporate,United States,Longmont,Colorado,80501,West,Technology,Accessories,TEC-AC-10002942,160,3,3.4,166.6,6.6
8497,3/27/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Art,OFF-AR-10000588,50,3,2.4,57.6,7.6
8498,2/3/2023 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Accessories,TEC-AC-10002001,400,3,9.6,470.4,70.4
8499,12/6/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Supplies,OFF-SU-10000381,20,2,0.4,19.6,-0.4
8500,2/19/2022 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Binders,OFF-BI-10001617,50,6,1.5,48.5,-1.5
8501,9/12/2023 0:00,Second Class,Consumer,United States,Yonkers,New York,10701,East,Office Supplies,Paper,OFF-PA-10001878,90,2,2,98,8
8502,7/5/2023 0:00,Second Class,Corporate,United States,Los Angeles,California,90045,West,Technology,Phones,TEC-PH-10000376,20,2,0.4,19.6,-0.4
8503,11/26/2022 0:00,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Chairs,FUR-CH-10003396,170,3,7.2,172.8,2.8
8504,7/15/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003363,10,2,0.2,9.8,-0.2
8505,5/14/2022 0:00,Standard Class,Consumer,United States,Amarillo,Texas,79109,Central,Furniture,Chairs,FUR-CH-10003298,350,4,7.4,362.6,12.6
8506,5/27/2022 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,OFF-BI-10001757,10,9,0.5,9.5,-0.5
8507,3/1/2023 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,TEC-AC-10004633,30,5,1.5,28.5,-1.5
8508,12/10/2022 0:00,Standard Class,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,OFF-EN-10001453,130,3,3,147,17
8509,12/24/2023 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Accessories,TEC-AC-10004761,150,11,3.6,176.4,26.4
8510,8/17/2022 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,TEC-PH-10003691,120,1,5.2,124.8,4.8
8511,8/31/2022 0:00,First Class,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004965,20,2,0.6,19.4,-0.6
8512,4/30/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10004233,30,2,1.5,28.5,-1.5
8513,5/26/2022 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10003601,60,2,2.1,67.9,7.9
8514,10/27/2022 0:00,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Paper,OFF-PA-10002787,20,4,0.6,19.4,-0.6
8515,9/1/2022 0:00,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10003602,20,3,1,19,-1
8516,4/8/2022 0:00,Standard Class,Corporate,United States,Florence,Kentucky,41042,South,Office Supplies,Art,OFF-AR-10002053,40,12,2,38,-2
8517,1/10/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10002833,0,2,0,0,0
8518,12/1/2023 0:00,Second Class,Consumer,United States,Frisco,Texas,75034,Central,Furniture,Furnishings,FUR-FU-10002501,30,6,1.2,28.8,-1.2
8519,11/28/2022 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Furnishings,FUR-FU-10002506,10,1,0.3,9.7,-0.3
8520,3/31/2023 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10003817,170,3,5.4,174.6,4.6
8521,6/15/2023 0:00,Standard Class,Consumer,United States,Paterson,New Jersey,7501,East,Furniture,Chairs,FUR-CH-10004860,270,3,15,285,15
8522,2/24/2023 0:00,Standard Class,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002268,40,14,1,49,9
8523,3/29/2022 0:00,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,TEC-PH-10000148,10,1,0.2,9.8,-0.2
8524,1/23/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10004082,50,7,1.8,58.2,8.2
8525,7/4/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,TEC-PH-10004348,30,2,0.8,39.2,9.2
8526,8/26/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10003424,40,6,1,49,9
8527,10/14/2022 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10004654,10,3,0.5,9.5,-0.5
8528,9/30/2023 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10004571,130,2,6.4,153.6,23.6
8529,11/2/2023 0:00,Same Day,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10000675,40,2,2,48,8
8530,10/24/2022 0:00,Standard Class,Home Office,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10001714,230,2,12,228,-2
8531,1/8/2022 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10000380,30,4,1.5,28.5,-1.5
8532,2/5/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,OFF-PA-10002713,10,2,0.3,9.7,-0.3
8533,1/31/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,OFF-ST-10001370,440,7,10,490,50
8534,6/24/2023 0:00,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,330,3,19.5,370.5,40.5
8535,2/26/2023 0:00,Second Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Labels,OFF-LA-10003223,10,2,0.5,9.5,-0.5
8536,7/9/2022 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10002217,50,3,1.8,58.2,8.2
8537,11/5/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,OFF-BI-10003707,20,4,0.6,19.4,-0.6
8538,12/7/2022 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000552,30,5,1.5,28.5,-1.5
8539,6/18/2023 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,OFF-AR-10003183,10,3,0.2,9.8,-0.2
8540,11/18/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Copiers,TEC-CO-10000971,400,2,9.6,470.4,70.4
8541,2/14/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10003910,30,5,1.2,28.8,-1.2
8542,1/22/2023 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10001172,20,2,1.5,28.5,8.5
8543,11/6/2022 0:00,First Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10001270,340,7,12.6,407.4,67.4
8544,5/27/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10035,East,Technology,Accessories,TEC-AC-10004571,180,2,6,194,14
8545,11/23/2022 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004053,20,1,1,19,-1
8546,1/7/2023 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10003731,40,4,1.6,38.4,-1.6
8547,10/3/2022 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10000962,20,2,0.9,29.1,9.1
8548,1/8/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001266,40,3,2,38,-2
8549,5/22/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Labels,OFF-LA-10000452,10,4,0.3,9.7,-0.3
8550,9/4/2023 0:00,First Class,Corporate,United States,Aurora,Colorado,80013,West,Furniture,Furnishings,FUR-FU-10000073,20,4,0.4,19.6,-0.4
8551,2/10/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002368,10,3,0.4,9.6,-0.4
8552,12/1/2023 0:00,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Fasteners,OFF-FA-10004248,10,4,0.5,9.5,-0.5
8553,12/29/2023 0:00,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Copiers,TEC-CO-10004202,660,3,36,684,24
8554,12/15/2022 0:00,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Accessories,TEC-AC-10000927,220,8,7.2,232.8,12.8
8555,4/4/2023 0:00,First Class,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002530,930,7,42.4,1017.6,87.6
8556,9/13/2022 0:00,Same Day,Consumer,United States,Plantation,Florida,33317,South,Technology,Accessories,TEC-AC-10002567,380,7,13.5,436.5,56.5
8557,7/15/2022 0:00,Same Day,Consumer,United States,Plantation,Florida,33317,South,Office Supplies,Storage,OFF-ST-10002182,140,9,7.5,142.5,2.5
8558,12/6/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,380,3,9,441,61
8559,5/16/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Labels,OFF-LA-10002945,40,9,1.5,48.5,8.5
8560,2/11/2023 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004345,240,3,8.7,281.3,41.3
8561,6/25/2022 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004912,110,3,2.6,127.4,17.4
8562,3/13/2023 0:00,Second Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000206,0,2,0,0,0
8563,3/30/2023 0:00,Second Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000847,1330,5,29,1421,91
8564,10/25/2023 0:00,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Office Supplies,Binders,OFF-BI-10000822,0,3,0,0,0
8565,6/3/2023 0:00,Standard Class,Home Office,United States,Sanford,Florida,32771,South,Furniture,Furnishings,FUR-FU-10000747,200,6,6.6,213.4,13.4
8566,1/5/2023 0:00,First Class,Consumer,United States,The Colony,Texas,75056,Central,Technology,Phones,TEC-PH-10002350,60,3,1.4,68.6,8.6
8567,7/21/2023 0:00,First Class,Consumer,United States,The Colony,Texas,75056,Central,Office Supplies,Paper,OFF-PA-10000697,20,4,0.8,19.2,-0.8
8568,7/24/2022 0:00,First Class,Consumer,United States,Troy,Ohio,45373,East,Office Supplies,Paper,OFF-PA-10002787,30,6,0.6,29.4,-0.6
8569,8/30/2022 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10004318,810,7,48.5,921.5,111.5
8570,2/10/2023 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10001721,180,13,11,209,29
8571,3/19/2023 0:00,Standard Class,Corporate,United States,Hempstead,New York,11550,East,Technology,Copiers,TEC-CO-10004202,420,2,24,456,36
8572,3/4/2023 0:00,Same Day,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003893,10,3,0.5,9.5,-0.5
8573,1/5/2023 0:00,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Machines,TEC-MA-10004679,820,5,30,970,150
8574,12/24/2023 0:00,First Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000249,20,2,1,19,-1
8575,8/10/2022 0:00,Same Day,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000053,10,3,0.2,9.8,-0.2
8576,2/11/2022 0:00,Second Class,Consumer,United States,Port Saint Lucie,Florida,34952,South,Office Supplies,Appliances,OFF-AP-10000804,10,4,0.3,9.7,-0.3
8577,11/4/2023 0:00,First Class,Consumer,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,FUR-FU-10004188,90,1,4,96,6
8578,10/10/2022 0:00,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Furniture,Tables,FUR-TA-10004915,510,2,24.4,585.6,75.6
8579,5/20/2022 0:00,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Storage,OFF-ST-10001228,30,2,0.9,29.1,-0.9
8580,6/26/2022 0:00,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Labels,OFF-LA-10002368,0,1,0,0,0
8581,5/9/2023 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Furniture,Furnishings,FUR-FU-10003489,10,3,0.5,9.5,-0.5
8582,9/16/2022 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Paper,OFF-PA-10000289,10,2,0.4,9.6,-0.4
8583,3/13/2023 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Technology,Accessories,TEC-AC-10004227,20,2,0.4,19.6,-0.4
8584,8/6/2022 0:00,Second Class,Corporate,United States,San Marcos,Texas,78666,Central,Office Supplies,Storage,OFF-ST-10000636,60,5,2.8,67.2,7.2
8585,2/17/2022 0:00,Second Class,Corporate,United States,Escondido,California,92025,West,Office Supplies,Binders,OFF-BI-10003676,20,2,1,19,-1
8586,7/30/2022 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10001116,10,7,0.2,9.8,-0.2
8587,5/24/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10003832,1080,5,25.8,1264.2,184.2
8588,1/6/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10003040,160,5,5.1,164.9,4.9
8589,11/28/2022 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002583,50,2,2,48,-2
8590,9/11/2023 0:00,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Art,OFF-AR-10002053,0,2,0,0,0
8591,6/23/2022 0:00,First Class,Corporate,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10004846,10,3,0.2,9.8,-0.2
